Order_Item_ID,Order_ID,Product_ID,Quantity,Unit_Price,Discount,Line_Total
OI0000465,ORD000181,PROD0325,3,7216,15,18400.8
OI0000466,ORD000181,PROD0330,3,17570,5,50074.5
OI0000467,ORD000181,PROD0219,3,45781,20,109874.4
OI0000468,ORD000182,PROD0066,2,38804,5,73727.6
OI0000469,ORD000182,PROD0065,2,9545,0,19090.0
OI0000470,ORD000182,PROD0014,1,43107,15,36640.95
OI0000471,ORD000183,PROD0175,3,1615,10,4360.5
OI0000472,ORD000183,PROD0166,2,27817,5,52852.3
OI0000473,ORD000183,PROD0250,1,47408,20,37926.4
OI0000474,ORD000184,PROD0055,1,36639,15,31143.15
OI0000475,ORD000184,PROD0166,3,37605,10,101533.5
OI0000476,ORD000184,PROD0471,3,42405,15,108132.75
OI0000477,ORD000184,PROD0003,1,42009,0,42009.0
OI0000478,ORD000185,PROD0343,1,8084,5,7679.8
OI0000479,ORD000185,PROD0407,1,2863,15,2433.55
OI0000480,ORD000186,PROD0301,2,18802,15,31963.4
OI0000481,ORD000186,PROD0023,1,35119,20,28095.2
OI0000482,ORD000186,PROD0044,3,44562,5,127001.7
OI0000483,ORD000186,PROD0150,1,810,15,688.5
OI0000484,ORD000187,PROD0389,1,6669,15,5668.65
OI0000485,ORD000188,PROD0435,2,19724,15,33530.8
OI0000486,ORD000188,PROD0409,2,14957,5,28418.3
OI0000487,ORD000188,PROD0041,3,26901,10,72632.7
OI0000488,ORD000188,PROD0296,2,5818,0,11636.0
OI0000489,ORD000189,PROD0026,1,21085,0,21085.0
OI0000490,ORD000189,PROD0386,3,36002,0,108006.0
OI0000491,ORD000189,PROD0345,1,17738,20,14190.4
OI0000492,ORD000189,PROD0084,3,42129,10,113748.3
OI0000493,ORD000190,PROD0371,1,8922,10,8029.8
OI0000494,ORD000190,PROD0186,1,33619,20,26895.2
OI0000495,ORD000191,PROD0069,3,3848,0,11544.0
OI0000496,ORD000192,PROD0045,3,17612,10,47552.4
OI0000497,ORD000193,PROD0252,2,27800,5,52820.0
OI0000498,ORD000193,PROD0248,3,9237,15,23554.35
OI0000499,ORD000193,PROD0365,1,39271,15,33380.35
OI0000500,ORD000193,PROD0249,3,20136,15,51346.8
OI0000501,ORD000194,PROD0010,2,26452,20,42323.2
OI0000502,ORD000194,PROD0119,3,22563,5,64304.55
OI0000503,ORD000194,PROD0492,1,28423,10,25580.7
OI0000504,ORD000194,PROD0148,3,39163,10,105740.1
OI0000505,ORD000195,PROD0054,1,32488,5,30863.6
OI0000506,ORD000196,PROD0417,1,10608,5,10077.6
OI0000507,ORD000196,PROD0410,1,1629,5,1547.55
OI0000508,ORD000196,PROD0294,2,35523,0,71046.0
OI0000509,ORD000197,PROD0148,3,20590,0,61770.0
OI0000510,ORD000197,PROD0125,2,29007,15,49311.9
OI0000511,ORD000197,PROD0484,1,38168,20,30534.4
OI0000512,ORD000198,PROD0445,1,6601,10,5940.9
OI0000513,ORD000198,PROD0166,1,10052,20,8041.6
OI0000514,ORD000198,PROD0447,2,17153,5,32590.7
OI0000515,ORD000199,PROD0043,1,39633,15,33688.05
OI0000516,ORD000200,PROD0225,2,40030,20,64048.0
OI0000517,ORD000200,PROD0359,2,12574,20,20118.4
OI0000518,ORD000200,PROD0361,3,12911,5,36796.35
OI0000519,ORD000200,PROD0078,1,27728,5,26341.6
OI0000520,ORD000201,PROD0385,2,22095,0,44190.0
OI0000521,ORD000202,PROD0320,3,3590,20,8616.0
OI0000522,ORD000203,PROD0199,1,29910,20,23928.0
OI0000523,ORD000203,PROD0325,1,1573,5,1494.35
OI0000524,ORD000203,PROD0022,1,36939,20,29551.2
OI0000525,ORD000203,PROD0413,3,37674,5,107370.9
OI0000526,ORD000204,PROD0061,2,23176,5,44034.4
OI0000527,ORD000205,PROD0246,2,3910,15,6647.0
OI0000528,ORD000205,PROD0157,2,17248,5,32771.2
OI0000529,ORD000206,PROD0216,3,42429,10,114558.3
OI0000530,ORD000206,PROD0383,3,24249,15,61834.95
OI0000531,ORD000206,PROD0205,3,3502,10,9455.4
OI0000532,ORD000207,PROD0371,1,6130,5,5823.5
OI0000533,ORD000208,PROD0085,3,31509,10,85074.3
OI0000534,ORD000209,PROD0074,3,41139,0,123417.0
OI0000535,ORD000209,PROD0199,3,4960,15,12648.0
OI0000536,ORD000209,PROD0385,3,5611,0,16833.0
OI0000537,ORD000209,PROD0388,2,1401,0,2802.0
OI0000538,ORD000210,PROD0085,1,2388,0,2388.0
OI0000539,ORD000210,PROD0222,2,46762,0,93524.0
OI0000540,ORD000210,PROD0276,1,1092,5,1037.4
OI0000541,ORD000211,PROD0054,1,3428,20,2742.4
OI0000542,ORD000211,PROD0291,2,21047,0,42094.0
OI0000543,ORD000212,PROD0303,2,34368,0,68736.0
OI0000544,ORD000212,PROD0305,1,32743,5,31105.85
OI0000545,ORD000213,PROD0008,3,22306,10,60226.2
OI0000546,ORD000213,PROD0108,2,26428,15,44927.6
OI0000547,ORD000214,PROD0400,2,23227,5,44131.3
OI0000548,ORD000214,PROD0156,3,8937,5,25470.45
OI0000549,ORD000215,PROD0458,3,29563,5,84254.55
OI0000550,ORD000215,PROD0270,1,18083,5,17178.85
OI0000551,ORD000215,PROD0390,2,38971,5,74044.9
OI0000552,ORD000215,PROD0297,1,35970,20,28776.0
OI0000553,ORD000216,PROD0399,3,24735,0,74205.0
OI0000554,ORD000216,PROD0010,2,34750,20,55600.0
OI0000555,ORD000216,PROD0327,2,21647,5,41129.3
OI0000556,ORD000216,PROD0356,1,2549,5,2421.55
OI0000557,ORD000217,PROD0219,3,10980,20,26352.0
OI0000558,ORD000217,PROD0143,2,40524,0,81048.0
OI0000559,ORD000217,PROD0236,1,38666,15,32866.1
OI0000560,ORD000217,PROD0307,2,1466,10,2638.8
OI0000561,ORD000218,PROD0071,3,12399,0,37197.0
OI0000562,ORD000218,PROD0104,3,42798,5,121974.3
OI0000563,ORD000218,PROD0437,2,44538,10,80168.4
OI0000564,ORD000219,PROD0494,3,15194,10,41023.8
OI0000565,ORD000220,PROD0457,2,39810,15,67677.0
OI0000566,ORD000220,PROD0101,2,47623,10,85721.4
OI0000567,ORD000221,PROD0440,2,36546,20,58473.6
OI0000568,ORD000222,PROD0411,2,35621,5,67679.9
OI0000569,ORD000222,PROD0156,1,3951,5,3753.45
OI0000570,ORD000223,PROD0363,3,45030,10,121581.0
OI0000571,ORD000223,PROD0001,3,19381,10,52328.7
OI0000572,ORD000223,PROD0327,3,42345,20,101628.0
OI0000573,ORD000223,PROD0397,2,17374,5,33010.6
OI0000574,ORD000224,PROD0211,1,30197,20,24157.6
OI0000575,ORD000224,PROD0491,1,21486,10,19337.4
OI0000576,ORD000224,PROD0132,3,45395,10,122566.5
OI0000577,ORD000225,PROD0073,2,34005,0,68010.0
OI0000578,ORD000225,PROD0431,2,49653,20,79444.8
OI0000579,ORD000225,PROD0270,2,9698,20,15516.8
OI0000580,ORD000226,PROD0300,2,49257,10,88662.6
OI0000581,ORD000226,PROD0163,1,24261,20,19408.8
OI0000582,ORD000227,PROD0146,3,31337,10,84609.9
OI0000583,ORD000227,PROD0044,2,16240,5,30856.0
OI0000584,ORD000227,PROD0396,2,8138,0,16276.0
OI0000585,ORD000228,PROD0175,2,24640,0,49280.0
OI0000586,ORD000228,PROD0336,1,47429,10,42686.1
OI0000587,ORD000229,PROD0191,1,35227,10,31704.3
OI0000588,ORD000229,PROD0237,1,39619,5,37638.05
OI0000589,ORD000229,PROD0327,2,3255,15,5533.5
OI0000590,ORD000229,PROD0491,2,3914,10,7045.2
OI0000591,ORD000230,PROD0215,1,41805,10,37624.5
OI0000592,ORD000230,PROD0156,1,39957,15,33963.45
OI0000593,ORD000230,PROD0107,3,39723,15,101293.65
OI0000594,ORD000230,PROD0116,3,13234,0,39702.0
OI0000595,ORD000231,PROD0054,2,46385,10,83493.0
OI0000596,ORD000231,PROD0093,1,31460,20,25168.0
OI0000597,ORD000231,PROD0210,1,39180,20,31344.0
OI0000598,ORD000231,PROD0374,2,26696,10,48052.8
OI0000599,ORD000232,PROD0242,3,6814,10,18397.8
OI0000600,ORD000232,PROD0316,1,22355,15,19001.75
OI0000601,ORD000232,PROD0355,1,24832,5,23590.4
OI0000602,ORD000232,PROD0050,1,22724,10,20451.6
OI0000603,ORD000233,PROD0369,3,41332,10,111596.4
OI0000604,ORD000233,PROD0454,2,31533,20,50452.8
OI0000605,ORD000233,PROD0359,1,34560,5,32832.0
OI0000606,ORD000234,PROD0050,2,40574,15,68975.8
OI0000607,ORD000235,PROD0408,3,12554,5,35778.9
OI0000608,ORD000235,PROD0053,1,10326,5,9809.7
OI0000609,ORD000235,PROD0440,3,49946,15,127362.3
OI0000610,ORD000236,PROD0443,2,33461,5,63575.9
OI0000611,ORD000236,PROD0082,3,24934,20,59841.6
OI0000612,ORD000236,PROD0475,3,12691,0,38073.0
OI0000613,ORD000237,PROD0161,2,9059,0,18118.0
OI0000614,ORD000237,PROD0408,3,36885,15,94056.75
OI0000615,ORD000237,PROD0096,1,8618,20,6894.4
OI0000616,ORD000238,PROD0492,1,7919,15,6731.15
OI0000617,ORD000238,PROD0270,1,34761,15,29546.85
OI0000618,ORD000238,PROD0209,3,17684,5,50399.4
OI0000619,ORD000238,PROD0142,3,46281,0,138843.0
OI0000620,ORD000239,PROD0216,3,18302,10,49415.4
OI0000621,ORD000240,PROD0378,3,29755,10,80338.5
OI0000622,ORD000241,PROD0194,2,23772,15,40412.4
OI0000623,ORD000241,PROD0484,1,48396,5,45976.2
OI0000624,ORD000241,PROD0211,1,34545,15,29363.25
OI0000625,ORD000241,PROD0109,2,3896,0,7792.0
OI0000626,ORD000242,PROD0360,1,13673,0,13673.0
OI0000627,ORD000242,PROD0336,1,33768,20,27014.4
OI0000628,ORD000243,PROD0144,1,11398,0,11398.0
OI0000629,ORD000243,PROD0054,3,27595,10,74506.5
OI0000630,ORD000243,PROD0440,3,37218,20,89323.2
OI0000631,ORD000243,PROD0242,3,28516,10,76993.2
OI0000632,ORD000244,PROD0483,2,47857,15,81356.9
OI0000633,ORD000244,PROD0208,1,39308,15,33411.8
OI0000634,ORD000245,PROD0132,3,35480,10,95796.0
OI0000635,ORD000245,PROD0197,2,371,15,630.7
OI0000636,ORD000245,PROD0370,2,5038,5,9572.2
OI0000637,ORD000246,PROD0458,3,40453,0,121359.0
OI0000638,ORD000246,PROD0225,1,30209,0,30209.0
OI0000639,ORD000246,PROD0091,2,48295,0,96590.0
OI0000640,ORD000246,PROD0311,1,9884,10,8895.6
OI0000641,ORD000247,PROD0321,1,45895,5,43600.25
OI0000642,ORD000247,PROD0445,2,39207,20,62731.2
OI0000643,ORD000247,PROD0245,1,23634,10,21270.6
OI0000644,ORD000248,PROD0401,3,32311,0,96933.0
OI0000645,ORD000248,PROD0126,3,46051,0,138153.0
OI0000646,ORD000249,PROD0268,3,3262,15,8318.1
OI0000647,ORD000249,PROD0033,2,27317,15,46438.9
OI0000648,ORD000249,PROD0259,2,9975,15,16957.5
OI0000649,ORD000250,PROD0455,2,43384,20,69414.4
OI0000650,ORD000250,PROD0099,1,27348,15,23245.8
OI0000651,ORD000251,PROD0292,3,7294,20,17505.6
OI0000652,ORD000251,PROD0189,2,30200,5,57380.0
OI0000653,ORD000251,PROD0110,1,5830,0,5830.0
OI0000654,ORD000252,PROD0411,2,32056,15,54495.2
OI0000655,ORD000252,PROD0402,3,42717,10,115335.9
OI0000656,ORD000252,PROD0147,2,41972,5,79746.8
OI0000657,ORD000253,PROD0347,1,44758,10,40282.2
OI0000658,ORD000253,PROD0039,2,43586,20,69737.6
OI0000659,ORD000253,PROD0310,1,12663,0,12663.0
OI0000660,ORD000254,PROD0126,3,10378,20,24907.2
OI0000661,ORD000254,PROD0416,2,21374,15,36335.8
OI0000662,ORD000254,PROD0174,1,33325,0,33325.0
OI0000663,ORD000254,PROD0015,1,19512,10,17560.8
OI0000664,ORD000255,PROD0413,3,30249,10,81672.3
OI0000665,ORD000256,PROD0109,1,30986,10,27887.4
OI0000666,ORD000256,PROD0381,3,14409,15,36742.95
OI0000667,ORD000257,PROD0237,3,27061,5,77123.85
OI0000668,ORD000257,PROD0293,2,48782,20,78051.2
OI0000669,ORD000257,PROD0476,1,17836,20,14268.8
OI0000670,ORD000258,PROD0272,2,10445,20,16712.0
OI0000671,ORD000258,PROD0485,3,19717,10,53235.9
OI0000672,ORD000258,PROD0301,3,37100,10,100170.0
OI0000673,ORD000259,PROD0332,3,17646,20,42350.4
OI0000674,ORD000259,PROD0357,2,13841,0,27682.0
OI0000675,ORD000259,PROD0335,3,7142,20,17140.8
OI0000676,ORD000259,PROD0400,1,15497,15,13172.45
OI0000677,ORD000260,PROD0352,1,46244,5,43931.8
OI0000678,ORD000260,PROD0063,3,23838,5,67938.3
OI0000679,ORD000260,PROD0472,1,10245,20,8196.0
OI0000680,ORD000260,PROD0149,1,13073,20,10458.4
OI0000681,ORD000261,PROD0259,1,15916,20,12732.8
OI0000682,ORD000261,PROD0053,3,19600,10,52920.0
OI0000683,ORD000261,PROD0300,3,17627,20,42304.8
OI0000684,ORD000262,PROD0147,3,10895,5,31050.75
OI0000685,ORD000263,PROD0416,1,29704,10,26733.6
OI0000686,ORD000263,PROD0128,1,49845,15,42368.25
OI0000687,ORD000263,PROD0204,3,14497,5,41316.45
OI0000688,ORD000263,PROD0119,1,15044,10,13539.6
OI0000689,ORD000264,PROD0142,2,44993,5,85486.7
OI0000690,ORD000264,PROD0074,3,19980,15,50949.0
OI0000691,ORD000265,PROD0213,3,35148,10,94899.6
OI0000692,ORD000265,PROD0076,2,43498,10,78296.4
OI0000693,ORD000266,PROD0193,2,27633,5,52502.7
OI0000694,ORD000267,PROD0391,1,32992,10,29692.8
OI0000695,ORD000268,PROD0001,2,17516,20,28025.6
OI0000696,ORD000268,PROD0415,2,20206,0,40412.0
OI0000697,ORD000269,PROD0300,1,5796,15,4926.6
OI0000698,ORD000270,PROD0004,1,28090,0,28090.0
OI0000699,ORD000270,PROD0430,2,38483,10,69269.4
OI0000700,ORD000271,PROD0002,2,20756,20,33209.6
OI0000701,ORD000271,PROD0109,1,6879,0,6879.0
OI0000702,ORD000271,PROD0030,2,18246,15,31018.2
OI0000703,ORD000271,PROD0217,1,2749,0,2749.0
OI0000704,ORD000272,PROD0151,1,10392,20,8313.6
OI0000705,ORD000273,PROD0064,2,5666,5,10765.4
OI0000706,ORD000274,PROD0463,2,3998,10,7196.4
OI0000707,ORD000274,PROD0421,1,19004,20,15203.2
OI0000708,ORD000275,PROD0127,2,3772,10,6789.6
OI0000709,ORD000276,PROD0435,2,43117,10,77610.6
OI0000710,ORD000276,PROD0070,2,8456,0,16912.0
OI0000711,ORD000277,PROD0183,2,9313,20,14900.8
OI0000712,ORD000278,PROD0364,1,23203,20,18562.4
OI0000713,ORD000278,PROD0037,2,2189,10,3940.2
OI0000714,ORD000279,PROD0225,3,248,0,744.0
OI0000715,ORD000279,PROD0147,1,48278,0,48278.0
OI0000716,ORD000279,PROD0373,1,18566,0,18566.0
OI0000717,ORD000280,PROD0252,3,26663,5,75989.55
OI0000718,ORD000280,PROD0294,2,42574,5,80890.6
OI0000719,ORD000280,PROD0303,3,5044,0,15132.0
OI0000720,ORD000280,PROD0294,2,21949,0,43898.0
OI0000721,ORD000281,PROD0041,1,12800,20,10240.0
OI0000722,ORD000281,PROD0040,1,49832,0,49832.0
OI0000723,ORD000282,PROD0198,3,23455,5,66846.75
OI0000724,ORD000282,PROD0485,3,21832,5,62221.2
OI0000725,ORD000282,PROD0197,3,3596,20,8630.4
OI0000726,ORD000283,PROD0027,3,4220,15,10761.0
OI0000727,ORD000283,PROD0109,2,23450,20,37520.0
OI0000728,ORD000283,PROD0471,2,539,0,1078.0
OI0000729,ORD000283,PROD0453,2,2826,20,4521.6
OI0000730,ORD000284,PROD0463,2,44327,15,75355.9
OI0000731,ORD000284,PROD0345,2,4577,15,7780.9
OI0000732,ORD000284,PROD0162,1,29463,15,25043.55
OI0000733,ORD000284,PROD0083,1,35677,10,32109.3
OI0000734,ORD000285,PROD0025,2,16276,15,27669.2
OI0000735,ORD000285,PROD0024,1,21544,20,17235.2
OI0000736,ORD000286,PROD0316,3,29461,10,79544.7
OI0000737,ORD000287,PROD0038,2,17950,15,30515.0
OI0000738,ORD000287,PROD0142,2,26964,15,45838.8
OI0000739,ORD000287,PROD0223,2,35889,5,68189.1
OI0000740,ORD000288,PROD0186,3,45368,20,108883.2
OI0000741,ORD000288,PROD0051,3,2116,20,5078.4
OI0000742,ORD000289,PROD0220,2,19482,10,35067.6
OI0000743,ORD000289,PROD0233,1,46528,5,44201.6
OI0000744,ORD000289,PROD0251,1,4611,15,3919.35
OI0000745,ORD000290,PROD0420,2,35623,5,67683.7
OI0000746,ORD000290,PROD0446,2,47461,20,75937.6
OI0000747,ORD000291,PROD0323,1,12345,15,10493.25
OI0000748,ORD000291,PROD0428,2,21695,20,34712.0
OI0000749,ORD000291,PROD0248,3,36836,20,88406.4
OI0000750,ORD000292,PROD0342,1,16855,20,13484.0
OI0000751,ORD000292,PROD0283,2,21994,10,39589.2
OI0000752,ORD000292,PROD0153,1,25562,15,21727.7
OI0000753,ORD000293,PROD0180,3,6649,0,19947.0
OI0000754,ORD000293,PROD0057,2,6485,0,12970.0
OI0000755,ORD000293,PROD0234,2,35130,10,63234.0
OI0000756,ORD000294,PROD0162,3,49442,10,133493.4
OI0000757,ORD000294,PROD0190,1,38419,15,32656.15
OI0000758,ORD000295,PROD0322,2,40288,0,80576.0
OI0000759,ORD000295,PROD0074,2,38678,5,73488.2
OI0000760,ORD000295,PROD0400,1,32724,10,29451.6
OI0000761,ORD000296,PROD0095,1,4803,10,4322.7
OI0000762,ORD000297,PROD0225,1,615,10,553.5
OI0000763,ORD000297,PROD0084,2,45491,5,86432.9
OI0000764,ORD000298,PROD0376,3,43765,5,124730.25
OI0000765,ORD000298,PROD0024,1,24395,10,21955.5
OI0000766,ORD000298,PROD0100,2,5504,5,10457.6
OI0000767,ORD000299,PROD0140,1,43062,15,36602.7
OI0000768,ORD000299,PROD0409,1,17611,5,16730.45
OI0000769,ORD000299,PROD0063,2,24729,15,42039.3
OI0000770,ORD000300,PROD0083,3,39935,15,101834.25
OI0000771,ORD000300,PROD0374,1,13758,5,13070.1
OI0000772,ORD000300,PROD0221,1,40896,20,32716.8
OI0000773,ORD000301,PROD0043,2,35746,10,64342.8
OI0000774,ORD000302,PROD0382,3,43574,20,104577.6
OI0000775,ORD000302,PROD0469,3,44216,5,126015.6
OI0000776,ORD000303,PROD0081,1,17221,0,17221.0
OI0000777,ORD000303,PROD0297,1,22111,20,17688.8
OI0000778,ORD000304,PROD0293,1,46924,15,39885.4
OI0000779,ORD000304,PROD0160,1,729,10,656.1
OI0000780,ORD000304,PROD0266,2,11534,20,18454.4
OI0000781,ORD000305,PROD0101,2,44254,20,70806.4
OI0000782,ORD000305,PROD0267,1,40779,20,32623.2
OI0000783,ORD000306,PROD0102,1,15946,0,15946.0
OI0000784,ORD000306,PROD0389,1,19340,0,19340.0
OI0000785,ORD000306,PROD0428,3,11978,0,35934.0
OI0000786,ORD000307,PROD0002,3,15385,15,39231.75
OI0000787,ORD000307,PROD0235,1,23484,15,19961.4
OI0000788,ORD000308,PROD0094,1,8915,20,7132.0
OI0000789,ORD000308,PROD0301,2,42935,0,85870.0
OI0000790,ORD000308,PROD0237,2,13361,15,22713.7
OI0000791,ORD000309,PROD0082,3,11090,5,31606.5
OI0000792,ORD000310,PROD0309,1,8083,20,6466.4
OI0000793,ORD000311,PROD0170,3,23167,15,59075.85
OI0000794,ORD000311,PROD0072,2,32383,15,55051.1
OI0000795,ORD000311,PROD0468,1,6750,20,5400.0
OI0000796,ORD000312,PROD0347,3,27489,15,70096.95
OI0000797,ORD000312,PROD0051,1,16913,20,13530.4
OI0000798,ORD000313,PROD0077,2,6240,10,11232.0
OI0000799,ORD000313,PROD0370,2,17000,0,34000.0
OI0000800,ORD000313,PROD0383,3,23682,10,63941.4
OI0000801,ORD000313,PROD0495,2,8453,20,13524.8
OI0000802,ORD000314,PROD0244,2,31788,0,63576.0
OI0000803,ORD000314,PROD0177,1,33622,15,28578.7
OI0000804,ORD000314,PROD0115,2,14134,0,28268.0
OI0000805,ORD000315,PROD0375,2,15912,15,27050.4
OI0000806,ORD000316,PROD0390,2,38853,0,77706.0
OI0000807,ORD000316,PROD0313,3,24891,5,70939.35
OI0000808,ORD000317,PROD0142,3,25146,15,64122.3
OI0000809,ORD000317,PROD0479,2,33440,20,53504.0
OI0000810,ORD000318,PROD0439,2,18654,0,37308.0
OI0000811,ORD000319,PROD0301,3,36847,10,99486.9
OI0000812,ORD000319,PROD0284,1,36882,5,35037.9
OI0000813,ORD000319,PROD0301,1,41970,10,37773.0
OI0000814,ORD000319,PROD0284,1,19450,0,19450.0
OI0000815,ORD000320,PROD0391,1,24116,15,20498.6
OI0000816,ORD000320,PROD0002,3,2166,5,6173.1
OI0000817,ORD000320,PROD0384,1,36241,15,30804.85
OI0000818,ORD000320,PROD0100,2,34746,20,55593.6
OI0000819,ORD000321,PROD0241,3,12016,15,30640.8
OI0000820,ORD000322,PROD0172,2,19166,0,38332.0
OI0000821,ORD000322,PROD0319,2,31662,0,63324.0
OI0000822,ORD000322,PROD0264,2,5774,0,11548.0
OI0000823,ORD000322,PROD0440,1,2829,10,2546.1
OI0000824,ORD000323,PROD0155,3,19905,10,53743.5
OI0000825,ORD000324,PROD0158,1,23089,20,18471.2
OI0000826,ORD000325,PROD0265,3,17199,20,41277.6
OI0000827,ORD000325,PROD0093,1,25369,0,25369.0
OI0000828,ORD000326,PROD0262,1,16840,20,13472.0
OI0000829,ORD000326,PROD0181,1,49410,20,39528.0
OI0000830,ORD000326,PROD0143,3,34019,5,96954.15
OI0000831,ORD000326,PROD0383,1,29924,10,26931.6
OI0000832,ORD000327,PROD0491,2,12046,5,22887.4
OI0000833,ORD000327,PROD0390,2,23881,10,42985.8
OI0000834,ORD000327,PROD0359,1,13309,20,10647.2
OI0000835,ORD000327,PROD0280,2,5962,10,10731.6
OI0000836,ORD000328,PROD0177,3,36193,0,108579.0
OI0000837,ORD000328,PROD0116,1,27430,10,24687.0
OI0000838,ORD000328,PROD0297,1,13430,10,12087.0
OI0000839,ORD000328,PROD0040,1,37150,5,35292.5
OI0000840,ORD000329,PROD0020,3,43716,0,131148.0
OI0000841,ORD000329,PROD0259,2,5226,15,8884.2
OI0000842,ORD000329,PROD0159,3,48982,20,117556.8
OI0000843,ORD000329,PROD0224,2,22549,0,45098.0
OI0000844,ORD000330,PROD0367,2,14989,10,26980.2
OI0000845,ORD000330,PROD0394,1,20053,5,19050.35
OI0000846,ORD000330,PROD0368,1,47785,20,38228.0
OI0000847,ORD000331,PROD0136,3,14517,20,34840.8
OI0000848,ORD000331,PROD0330,1,48624,10,43761.6
OI0000849,ORD000332,PROD0237,2,30065,20,48104.0
OI0000850,ORD000333,PROD0269,2,2312,10,4161.6
OI0000851,ORD000334,PROD0429,2,19923,5,37853.7
OI0000852,ORD000335,PROD0305,1,28499,5,27074.05
OI0000853,ORD000335,PROD0062,2,37451,20,59921.6
OI0000854,ORD000335,PROD0377,1,33430,10,30087.0
OI0000855,ORD000335,PROD0124,3,27288,0,81864.0
OI0000856,ORD000336,PROD0134,3,33138,5,94443.3
OI0000857,ORD000336,PROD0057,2,20364,20,32582.4
OI0000858,ORD000337,PROD0132,2,22850,5,43415.0
OI0000859,ORD000337,PROD0062,3,1585,5,4517.25
OI0000860,ORD000337,PROD0195,2,17903,10,32225.4
OI0000861,ORD000338,PROD0179,1,48246,20,38596.8
OI0000862,ORD000338,PROD0268,1,44005,10,39604.5
OI0000863,ORD000339,PROD0061,3,18147,10,48996.9
OI0000864,ORD000339,PROD0048,2,4234,20,6774.4
OI0000865,ORD000339,PROD0225,1,36036,5,34234.2
OI0000866,ORD000340,PROD0444,2,33622,0,67244.0
OI0000867,ORD000340,PROD0130,3,4628,20,11107.2
OI0000868,ORD000340,PROD0151,1,43722,10,39349.8
OI0000869,ORD000341,PROD0208,2,24285,5,46141.5
OI0000870,ORD000342,PROD0469,3,30554,15,77912.7
OI0000871,ORD000342,PROD0231,2,23761,15,40393.7
OI0000872,ORD000342,PROD0316,2,11694,15,19879.8
OI0000873,ORD000342,PROD0134,3,21460,20,51504.0
OI0000874,ORD000343,PROD0268,1,27219,5,25858.05
OI0000875,ORD000343,PROD0376,1,48060,0,48060.0
OI0000876,ORD000344,PROD0323,1,34172,15,29046.2
OI0000877,ORD000345,PROD0216,3,35221,15,89813.55
OI0000878,ORD000346,PROD0230,3,42380,20,101712.0
OI0000879,ORD000346,PROD0077,3,14309,20,34341.6
OI0000880,ORD000346,PROD0235,3,4100,10,11070.0
OI0000881,ORD000347,PROD0484,1,39174,20,31339.2
OI0000882,ORD000348,PROD0326,2,20764,5,39451.6
OI0000883,ORD000348,PROD0130,2,24183,20,38692.8
OI0000884,ORD000349,PROD0225,3,18380,20,44112.0
OI0000885,ORD000349,PROD0307,1,10937,15,9296.45
OI0000886,ORD000349,PROD0011,1,17229,20,13783.2
OI0000887,ORD000350,PROD0010,1,14982,0,14982.0
OI0000888,ORD000350,PROD0127,1,35676,10,32108.4
OI0000889,ORD000351,PROD0336,2,37170,5,70623.0
OI0000890,ORD000352,PROD0245,1,24169,0,24169.0
OI0000891,ORD000352,PROD0268,2,24673,20,39476.8
OI0000892,ORD000352,PROD0273,2,22477,10,40458.6
OI0000893,ORD000352,PROD0253,3,49813,20,119551.2
OI0000894,ORD000353,PROD0377,2,46839,20,74942.4
OI0000895,ORD000354,PROD0350,2,46955,5,89214.5
OI0000896,ORD000354,PROD0170,1,8192,20,6553.6
OI0000897,ORD000354,PROD0189,3,45656,15,116422.8
OI0000898,ORD000354,PROD0206,1,5335,20,4268.0
OI0000899,ORD000355,PROD0177,3,25258,15,64407.9
OI0000900,ORD000355,PROD0348,2,45335,5,86136.5
OI0000901,ORD000355,PROD0086,1,2475,15,2103.75
OI0000902,ORD000355,PROD0160,2,20840,20,33344.0
OI0000903,ORD000356,PROD0034,2,8195,15,13931.5
OI0000904,ORD000356,PROD0219,3,49875,20,119700.0
OI0000905,ORD000356,PROD0003,3,20257,10,54693.9
OI0000906,ORD000356,PROD0432,3,30198,15,77004.9
OI0000907,ORD000357,PROD0247,3,10047,5,28633.95
OI0000908,ORD000357,PROD0386,3,39977,5,113934.45
OI0000909,ORD000357,PROD0119,1,8394,20,6715.2
OI0000910,ORD000358,PROD0410,2,12607,15,21431.9
OI0000911,ORD000358,PROD0201,3,40422,20,97012.8
OI0000912,ORD000358,PROD0433,1,37131,0,37131.0
OI0000913,ORD000359,PROD0247,2,11037,20,17659.2
OI0000914,ORD000359,PROD0351,3,46623,5,132875.55
OI0000915,ORD000360,PROD0330,2,1007,10,1812.6
OI0000916,ORD000361,PROD0208,3,41785,20,100284.0
OI0000917,ORD000361,PROD0179,3,23528,0,70584.0
OI0000918,ORD000361,PROD0360,1,5239,15,4453.15
OI0000919,ORD000361,PROD0433,1,9989,5,9489.55
OI0000920,ORD000362,PROD0470,3,47418,5,135141.3
OI0000921,ORD000362,PROD0074,2,9730,15,16541.0
OI0000922,ORD000362,PROD0440,2,27154,20,43446.4
OI0000923,ORD000362,PROD0297,3,41777,15,106531.35
OI0000924,ORD000363,PROD0076,3,14603,20,35047.2
OI0000925,ORD000363,PROD0187,2,8234,20,13174.4
OI0000926,ORD000363,PROD0160,3,48933,0,146799.0
OI0000927,ORD000364,PROD0377,1,5083,10,4574.7
OI0000928,ORD000364,PROD0130,2,44602,5,84743.8
OI0000929,ORD000365,PROD0355,3,8300,15,21165.0
