Review_ID,Customer_ID,Product_ID,Rating,Review_Text,Review_Date
REV000428,CUST00459,PROD0440,2,Excellent quality,2025-03-09
REV000429,CUST00075,PROD0123,3,Worth buying,2025-05-26
REV000430,CUST01454,PROD0433,3,Battery backup is amazing,2025-09-10
REV000431,CUST01797,PROD0457,1,Excellent quality,2025-06-15
REV000432,CUST01493,PROD0298,2,Looks premium,2025-05-16
REV000433,CUST01025,PROD0083,2,Average product,2025-01-25
REV000434,CUST00183,PROD0331,3,Packaging could be better,2025-04-14
REV000435,CUST01625,PROD0224,5,Highly recommended,2025-02-11
REV000436,CUST01097,PROD0014,1,Fast delivery,2025-05-15
REV000437,CUST01047,PROD0019,1,Fast delivery,2025-06-11
REV000438,CUST01709,PROD0203,2,Received damaged product,2025-08-26
REV000439,CUST00231,PROD0237,4,Packaging could be better,2025-03-23
REV000440,CUST00621,PROD0386,1,Looks premium,2025-09-05
REV000441,CUST00198,PROD0476,2,Poor quality,2025-07-04
REV000442,CUST00706,PROD0085,1,Value for money,2025-07-14
REV000443,CUST01715,PROD0488,5,Worth buying,2025-03-14
REV000444,CUST01175,PROD0092,2,Received damaged product,2025-10-02
REV000445,CUST00545,PROD0252,3,Average product,2025-10-28
REV000446,CUST00666,PROD0458,2,Average product,2025-08-28
REV000447,CUST00476,PROD0281,5,Poor quality,2025-01-18
REV000448,CUST01818,PROD0160,4,Highly recommended,2025-03-09
REV000449,CUST00860,PROD0460,4,Received damaged product,2025-01-10
REV000450,CUST01746,PROD0293,4,Value for money,2025-11-02
REV000451,CUST00353,PROD0250,5,Value for money,2025-05-18
REV000452,CUST01796,PROD0485,3,Packaging could be better,2025-03-11
REV000453,CUST01004,PROD0057,5,Fast delivery,2025-06-06
REV000454,CUST01886,PROD0373,3,Poor quality,2025-06-11
REV000455,CUST01353,PROD0354,2,Fast delivery,2025-04-27
REV000456,CUST00132,PROD0191,3,Highly recommended,2025-05-27
REV000457,CUST00346,PROD0413,5,Highly recommended,2025-06-18
REV000458,CUST01842,PROD0158,5,Battery backup is amazing,2025-01-03
REV000459,CUST01863,PROD0246,1,Packaging could be better,2025-08-14
REV000460,CUST01394,PROD0481,2,Packaging could be better,2025-03-21
REV000461,CUST00418,PROD0274,2,Excellent quality,2025-02-12
REV000462,CUST00717,PROD0044,2,Value for money,2025-12-05
REV000463,CUST01709,PROD0266,2,Highly recommended,2025-09-20
REV000464,CUST01161,PROD0074,3,Worth buying,2025-02-16
REV000465,CUST00589,PROD0211,3,Fast delivery,2025-12-21
REV000466,CUST01761,PROD0143,1,Packaging could be better,2025-10-07
REV000467,CUST00478,PROD0009,5,Looks premium,2025-10-02
REV000468,CUST00231,PROD0043,2,Value for money,2025-09-11
REV000469,CUST01435,PROD0026,2,Average product,2025-10-19
REV000470,CUST01624,PROD0028,4,Worth buying,2025-09-12
REV000471,CUST00261,PROD0083,1,Average product,2025-06-25
REV000472,CUST00061,PROD0361,3,Looks premium,2025-11-11
REV000473,CUST01675,PROD0492,5,Highly recommended,2025-12-06
REV000474,CUST00575,PROD0227,4,Looks premium,2025-07-23
REV000475,CUST00638,PROD0404,1,Highly recommended,2025-01-28
REV000476,CUST00413,PROD0323,1,Looks premium,2025-11-20
REV000477,CUST01590,PROD0217,4,Battery backup is amazing,2025-02-04
REV000478,CUST00021,PROD0104,5,Battery backup is amazing,2025-03-22
REV000479,CUST01190,PROD0498,4,Value for money,2025-12-23
REV000480,CUST01059,PROD0331,2,Highly recommended,2025-12-25
REV000481,CUST00565,PROD0341,2,Poor quality,2025-05-15
REV000482,CUST00725,PROD0463,3,Battery backup is amazing,2025-12-07
REV000483,CUST01702,PROD0027,2,Excellent quality,2025-07-13
REV000484,CUST01138,PROD0158,3,Fast delivery,2025-07-23
REV000485,CUST00009,PROD0007,4,Battery backup is amazing,2025-02-16
REV000486,CUST00409,PROD0396,4,Poor quality,2025-02-13
REV000487,CUST01971,PROD0382,3,Value for money,2025-03-12
REV000488,CUST00083,PROD0227,4,Poor quality,2025-01-11
REV000489,CUST00988,PROD0138,3,Average product,2025-06-04
REV000490,CUST00246,PROD0431,5,Battery backup is amazing,2025-05-04
REV000491,CUST01628,PROD0366,5,Worth buying,2025-11-16
REV000492,CUST01434,PROD0050,3,Average product,2025-05-05
REV000493,CUST01210,PROD0241,4,Average product,2025-04-17
REV000494,CUST01748,PROD0288,2,Looks premium,2025-12-25
REV000495,CUST00737,PROD0044,3,Looks premium,2025-07-13
REV000496,CUST00246,PROD0209,4,Fast delivery,2025-05-26
REV000497,CUST00602,PROD0235,4,Battery backup is amazing,2025-03-03
REV000498,CUST01299,PROD0419,4,Average product,2025-08-21
REV000499,CUST01365,PROD0367,5,Received damaged product,2025-03-20
REV000500,CUST00141,PROD0262,3,Battery backup is amazing,2025-09-20
REV000501,CUST00204,PROD0029,5,Value for money,2025-10-02
REV000502,CUST00430,PROD0204,2,Looks premium,2025-08-17
REV000503,CUST01486,PROD0491,4,Value for money,2025-04-11
REV000504,CUST01227,PROD0470,3,Excellent quality,2025-06-06
REV000505,CUST00343,PROD0356,3,Poor quality,2025-10-12
REV000506,CUST01328,PROD0287,4,Battery backup is amazing,2025-03-14
REV000507,CUST01051,PROD0209,2,Value for money,2025-10-06
REV000508,CUST00576,PROD0118,2,Looks premium,2025-04-19
REV000509,CUST00361,PROD0346,4,Packaging could be better,2025-01-01
REV000510,CUST01486,PROD0345,1,Looks premium,2025-08-12
REV000511,CUST00286,PROD0080,3,Excellent quality,2025-11-02
REV000512,CUST00864,PROD0109,5,Average product,2025-01-26
REV000513,CUST00473,PROD0196,5,Poor quality,2025-06-25
REV000514,CUST00266,PROD0132,4,Battery backup is amazing,2025-12-09
REV000515,CUST00848,PROD0344,3,Fast delivery,2025-04-17
REV000516,CUST01275,PROD0003,1,Poor quality,2025-08-25
REV000517,CUST01684,PROD0175,2,Worth buying,2025-06-05
REV000518,CUST01742,PROD0343,5,Excellent quality,2025-02-25
REV000519,CUST01197,PROD0354,2,Packaging could be better,2025-10-14
REV000520,CUST00033,PROD0300,4,Poor quality,2025-09-10
REV000521,CUST00814,PROD0027,3,Average product,2025-02-05
REV000522,CUST00238,PROD0286,5,Excellent quality,2025-12-05
REV000523,CUST01859,PROD0139,5,Fast delivery,2025-06-07
REV000524,CUST01984,PROD0188,5,Battery backup is amazing,2025-09-19
REV000525,CUST01279,PROD0072,5,Battery backup is amazing,2025-11-25
REV000526,CUST01523,PROD0180,2,Poor quality,2025-02-01
REV000527,CUST00710,PROD0166,1,Poor quality,2025-07-09
REV000528,CUST00197,PROD0183,3,Poor quality,2025-12-12
REV000529,CUST01796,PROD0477,3,Excellent quality,2025-01-04
REV000530,CUST00798,PROD0226,3,Received damaged product,2025-09-07
REV000531,CUST01932,PROD0472,1,Highly recommended,2025-02-22
REV000532,CUST01819,PROD0152,5,Looks premium,2025-04-22
REV000533,CUST01154,PROD0088,3,Received damaged product,2025-03-16
REV000534,CUST00935,PROD0247,1,Received damaged product,2025-07-27
REV000535,CUST00870,PROD0047,4,Highly recommended,2025-06-04
REV000536,CUST00325,PROD0446,1,Packaging could be better,2025-07-12
REV000537,CUST00806,PROD0186,2,Received damaged product,2025-09-13
REV000538,CUST00728,PROD0337,4,Packaging could be better,2025-03-27
REV000539,CUST00696,PROD0489,2,Worth buying,2025-09-08
REV000540,CUST00824,PROD0470,4,Received damaged product,2025-11-11
REV000541,CUST00710,PROD0390,2,Worth buying,2025-11-21
REV000542,CUST01623,PROD0234,1,Poor quality,2025-08-19
REV000543,CUST01400,PROD0135,2,Fast delivery,2025-09-07
REV000544,CUST01081,PROD0488,1,Average product,2025-09-13
REV000545,CUST00772,PROD0414,4,Looks premium,2025-12-14
REV000546,CUST00351,PROD0248,5,Battery backup is amazing,2025-07-24
REV000547,CUST00761,PROD0332,5,Highly recommended,2025-09-19
REV000548,CUST01691,PROD0240,4,Battery backup is amazing,2025-01-25
REV000549,CUST00776,PROD0058,3,Highly recommended,2025-08-27
REV000550,CUST00697,PROD0346,2,Looks premium,2025-07-06
REV000551,CUST00805,PROD0219,4,Average product,2025-09-28
REV000552,CUST00775,PROD0053,5,Poor quality,2025-11-27
REV000553,CUST01173,PROD0471,2,Average product,2025-09-28
REV000554,CUST01630,PROD0081,2,Poor quality,2025-09-24
REV000555,CUST00805,PROD0002,4,Average product,2025-02-27
REV000556,CUST01349,PROD0113,1,Looks premium,2025-09-08
REV000557,CUST00221,PROD0230,1,Battery backup is amazing,2025-10-10
REV000558,CUST00231,PROD0161,3,Received damaged product,2025-07-08
REV000559,CUST01992,PROD0482,1,Excellent quality,2025-10-16
REV000560,CUST00470,PROD0126,1,Looks premium,2025-03-03
REV000561,CUST01968,PROD0460,1,Battery backup is amazing,2025-06-07
REV000562,CUST00790,PROD0298,2,Looks premium,2025-04-18
REV000563,CUST00670,PROD0498,1,Battery backup is amazing,2025-08-16
REV000564,CUST00016,PROD0070,2,Average product,2025-06-28
REV000565,CUST00226,PROD0029,3,Excellent quality,2025-02-10
REV000566,CUST00011,PROD0247,2,Highly recommended,2025-02-24
REV000567,CUST00653,PROD0438,5,Packaging could be better,2025-01-28
REV000568,CUST00389,PROD0149,1,Worth buying,2025-05-16
REV000569,CUST00468,PROD0488,4,Worth buying,2025-08-27
REV000570,CUST01551,PROD0356,4,Highly recommended,2025-05-24
REV000571,CUST00378,PROD0106,4,Highly recommended,2025-05-24
REV000572,CUST01997,PROD0144,2,Packaging could be better,2025-01-04
REV000573,CUST00375,PROD0228,3,Worth buying,2025-07-28
REV000574,CUST00039,PROD0406,5,Looks premium,2025-06-11
REV000575,CUST01512,PROD0144,1,Packaging could be better,2025-05-06
REV000576,CUST00515,PROD0356,3,Highly recommended,2025-10-10
REV000577,CUST01094,PROD0023,1,Received damaged product,2025-11-21
REV000578,CUST01113,PROD0356,1,Fast delivery,2025-08-20
REV000579,CUST00563,PROD0337,3,Highly recommended,2025-06-13
REV000580,CUST00904,PROD0026,2,Packaging could be better,2025-03-01
REV000581,CUST00050,PROD0202,1,Highly recommended,2025-05-16
REV000582,CUST00378,PROD0347,4,Poor quality,2025-01-19
REV000583,CUST00085,PROD0230,4,Received damaged product,2025-03-01
REV000584,CUST00957,PROD0336,5,Received damaged product,2025-01-28
REV000585,CUST01082,PROD0319,3,Fast delivery,2025-01-27
REV000586,CUST01273,PROD0327,1,Received damaged product,2025-01-09
REV000587,CUST01062,PROD0213,5,Average product,2025-09-03
REV000588,CUST00698,PROD0144,5,Poor quality,2025-07-01
REV000589,CUST01853,PROD0350,1,Average product,2025-02-21
REV000590,CUST00315,PROD0276,2,Highly recommended,2025-07-20
REV000591,CUST01303,PROD0286,4,Excellent quality,2025-09-08
REV000592,CUST00194,PROD0321,3,Average product,2025-05-04
REV000593,CUST00457,PROD0356,2,Looks premium,2025-04-14
REV000594,CUST01316,PROD0268,3,Looks premium,2025-01-11
REV000595,CUST00081,PROD0022,3,Battery backup is amazing,2025-01-21
REV000596,CUST00502,PROD0350,5,Poor quality,2025-03-14
REV000597,CUST01019,PROD0392,3,Worth buying,2025-06-04
REV000598,CUST00653,PROD0454,3,Highly recommended,2025-02-23
REV000599,CUST01239,PROD0315,3,Worth buying,2025-10-01
REV000600,CUST00125,PROD0168,2,Average product,2025-10-28
REV000601,CUST00164,PROD0431,2,Received damaged product,2025-02-16
REV000602,CUST00690,PROD0478,5,Excellent quality,2025-01-16
REV000603,CUST01962,PROD0381,2,Poor quality,2025-04-14
REV000604,CUST00649,PROD0389,4,Fast delivery,2025-06-15
REV000605,CUST01679,PROD0316,5,Battery backup is amazing,2025-06-19
REV000606,CUST01095,PROD0118,1,Average product,2025-03-03
REV000607,CUST00149,PROD0132,2,Value for money,2025-02-27
REV000608,CUST01854,PROD0288,3,Battery backup is amazing,2025-03-17
REV000609,CUST00499,PROD0168,5,Poor quality,2025-07-04
REV000610,CUST01674,PROD0036,5,Received damaged product,2025-06-17
REV000611,CUST01559,PROD0291,1,Worth buying,2025-06-10
REV000612,CUST00346,PROD0462,1,Excellent quality,2025-05-18
REV000613,CUST01979,PROD0333,3,Value for money,2025-05-25
REV000614,CUST00797,PROD0006,2,Excellent quality,2025-03-04
REV000615,CUST00171,PROD0043,2,Highly recommended,2025-04-04
REV000616,CUST01806,PROD0316,3,Excellent quality,2025-08-19
REV000617,CUST01916,PROD0233,5,Highly recommended,2025-04-25
REV000618,CUST00508,PROD0359,5,Packaging could be better,2025-10-23
REV000619,CUST00686,PROD0059,1,Poor quality,2025-02-28
REV000620,CUST00761,PROD0344,1,Poor quality,2025-11-22
REV000621,CUST00770,PROD0472,3,Received damaged product,2025-06-02
REV000622,CUST01500,PROD0362,5,Average product,2025-12-13
REV000623,CUST00098,PROD0361,4,Packaging could be better,2025-04-15
REV000624,CUST01995,PROD0026,4,Received damaged product,2025-04-20
REV000625,CUST01153,PROD0258,5,Excellent quality,2025-02-18
REV000626,CUST00600,PROD0429,1,Excellent quality,2025-09-08
REV000627,CUST00119,PROD0357,2,Average product,2025-01-13
REV000628,CUST00053,PROD0228,5,Value for money,2025-07-28
REV000629,CUST01207,PROD0498,3,Looks premium,2025-10-27
REV000630,CUST00868,PROD0450,4,Worth buying,2025-06-21
REV000631,CUST00621,PROD0457,3,Fast delivery,2025-09-13
REV000632,CUST00029,PROD0423,5,Average product,2025-02-03
REV000633,CUST00792,PROD0375,1,Value for money,2025-03-16
REV000634,CUST00509,PROD0233,3,Value for money,2025-07-22
REV000635,CUST01902,PROD0359,1,Value for money,2025-08-12
REV000636,CUST01865,PROD0307,1,Worth buying,2025-11-26
REV000637,CUST01025,PROD0178,2,Worth buying,2025-06-15
REV000638,CUST00362,PROD0106,1,Excellent quality,2025-11-12
REV000639,CUST01012,PROD0401,4,Fast delivery,2025-04-02
REV000640,CUST00669,PROD0321,4,Worth buying,2025-05-06
REV000641,CUST01260,PROD0266,2,Poor quality,2025-10-17
REV000642,CUST01407,PROD0017,2,Highly recommended,2025-03-15
REV000643,CUST00906,PROD0169,5,Highly recommended,2025-05-19
REV000644,CUST00901,PROD0500,3,Highly recommended,2025-04-12
REV000645,CUST01595,PROD0210,3,Worth buying,2025-01-28
REV000646,CUST01553,PROD0110,2,Fast delivery,2025-02-01
REV000647,CUST00352,PROD0035,5,Worth buying,2025-01-19
REV000648,CUST01462,PROD0442,2,Poor quality,2025-12-03
REV000649,CUST00900,PROD0198,3,Looks premium,2025-12-27
REV000650,CUST01500,PROD0145,3,Fast delivery,2025-10-14
REV000651,CUST00881,PROD0456,4,Poor quality,2025-03-12
REV000652,CUST01909,PROD0254,4,Received damaged product,2025-06-16
REV000653,CUST01599,PROD0095,4,Poor quality,2025-01-25
REV000654,CUST01695,PROD0190,3,Battery backup is amazing,2025-10-16
REV000655,CUST00695,PROD0066,2,Fast delivery,2025-07-27
REV000656,CUST00494,PROD0370,3,Excellent quality,2025-08-12
REV000657,CUST00117,PROD0469,5,Average product,2025-12-25
REV000658,CUST00304,PROD0219,3,Battery backup is amazing,2025-01-15
REV000659,CUST00477,PROD0357,2,Looks premium,2025-02-02
REV000660,CUST00453,PROD0036,1,Fast delivery,2025-03-10
REV000661,CUST00262,PROD0293,4,Packaging could be better,2025-09-21
REV000662,CUST00120,PROD0164,4,Value for money,2025-12-18
REV000663,CUST00754,PROD0071,2,Value for money,2025-08-21
REV000664,CUST00933,PROD0162,1,Looks premium,2025-02-18
REV000665,CUST00277,PROD0415,4,Fast delivery,2025-05-27
REV000666,CUST01731,PROD0349,5,Average product,2025-08-23
REV000667,CUST01976,PROD0013,5,Highly recommended,2025-04-21
REV000668,CUST01813,PROD0053,2,Fast delivery,2025-02-02
REV000669,CUST01948,PROD0150,1,Fast delivery,2025-12-12
REV000670,CUST01264,PROD0479,4,Battery backup is amazing,2025-04-19
REV000671,CUST00282,PROD0310,5,Poor quality,2025-05-16
REV000672,CUST01425,PROD0423,4,Worth buying,2025-06-21
REV000673,CUST01546,PROD0013,1,Packaging could be better,2025-08-16
REV000674,CUST01851,PROD0285,3,Excellent quality,2025-09-09
REV000675,CUST01310,PROD0001,3,Poor quality,2025-06-05
REV000676,CUST01470,PROD0495,2,Average product,2025-11-05
REV000677,CUST00853,PROD0123,1,Highly recommended,2025-01-05
REV000678,CUST01219,PROD0186,3,Poor quality,2025-03-24
REV000679,CUST00206,PROD0201,5,Worth buying,2025-02-04
REV000680,CUST00637,PROD0147,1,Poor quality,2025-10-03
REV000681,CUST01637,PROD0452,5,Average product,2025-05-01
REV000682,CUST01085,PROD0292,4,Worth buying,2025-12-04
REV000683,CUST00234,PROD0301,5,Value for money,2025-05-22
REV000684,CUST01197,PROD0381,1,Excellent quality,2025-12-01
REV000685,CUST01076,PROD0049,5,Battery backup is amazing,2025-03-06
REV000686,CUST00071,PROD0483,2,Looks premium,2025-02-15
REV000687,CUST00248,PROD0197,1,Packaging could be better,2025-05-20
REV000688,CUST00369,PROD0287,3,Excellent quality,2025-12-11
REV000689,CUST01925,PROD0465,1,Worth buying,2025-02-19
REV000690,CUST00563,PROD0134,4,Highly recommended,2025-07-15
REV000691,CUST00768,PROD0192,4,Value for money,2025-06-25
REV000692,CUST00926,PROD0242,5,Packaging could be better,2025-12-14
REV000693,CUST01047,PROD0322,3,Worth buying,2025-10-07
REV000694,CUST00092,PROD0384,4,Excellent quality,2025-11-07
REV000695,CUST00336,PROD0408,4,Packaging could be better,2025-03-27
REV000696,CUST00610,PROD0433,4,Worth buying,2025-08-24
REV000697,CUST01522,PROD0092,1,Average product,2025-06-26
REV000698,CUST01952,PROD0388,5,Packaging could be better,2025-03-08
REV000699,CUST00123,PROD0450,2,Received damaged product,2025-05-12
REV000700,CUST00725,PROD0184,2,Value for money,2025-05-14
REV000701,CUST00192,PROD0341,2,Worth buying,2025-03-10
REV000702,CUST01760,PROD0424,1,Excellent quality,2025-06-17
REV000703,CUST01715,PROD0486,4,Looks premium,2025-10-28
REV000704,CUST01124,PROD0433,3,Average product,2025-07-13
REV000705,CUST01008,PROD0079,2,Highly recommended,2025-06-11
REV000706,CUST00474,PROD0342,5,Poor quality,2025-12-20
REV000707,CUST01692,PROD0128,1,Worth buying,2025-11-12
REV000708,CUST00487,PROD0319,4,Value for money,2025-01-12
REV000709,CUST00838,PROD0080,4,Average product,2025-03-06
REV000710,CUST01387,PROD0145,4,Battery backup is amazing,2025-11-27
REV000711,CUST01623,PROD0122,3,Average product,2025-01-06
REV000712,CUST01823,PROD0323,4,Poor quality,2025-08-13
REV000713,CUST01493,PROD0096,2,Excellent quality,2025-09-20
REV000714,CUST01417,PROD0200,3,Battery backup is amazing,2025-03-12
REV000715,CUST00562,PROD0033,3,Average product,2025-06-23
REV000716,CUST01466,PROD0102,2,Looks premium,2025-04-24
REV000717,CUST01740,PROD0183,3,Average product,2025-05-27
REV000718,CUST01116,PROD0465,2,Packaging could be better,2025-09-27
REV000719,CUST00871,PROD0133,2,Highly recommended,2025-05-10
REV000720,CUST01305,PROD0302,2,Highly recommended,2025-05-21
REV000721,CUST00330,PROD0494,3,Highly recommended,2025-04-28
REV000722,CUST01761,PROD0332,3,Highly recommended,2025-03-15
REV000723,CUST01965,PROD0113,4,Worth buying,2025-09-27
REV000724,CUST01593,PROD0063,2,Poor quality,2025-07-16
REV000725,CUST01438,PROD0392,1,Looks premium,2025-10-22
REV000726,CUST01243,PROD0124,3,Packaging could be better,2025-07-24
REV000727,CUST00074,PROD0435,3,Worth buying,2025-12-12
REV000728,CUST01182,PROD0303,4,Looks premium,2025-10-13
REV000729,CUST01397,PROD0237,2,Highly recommended,2025-06-04
REV000730,CUST00393,PROD0342,5,Looks premium,2025-12-06
REV000731,CUST00810,PROD0188,4,Battery backup is amazing,2025-09-16
REV000732,CUST00216,PROD0457,3,Fast delivery,2025-12-11
REV000733,CUST00682,PROD0330,1,Battery backup is amazing,2025-11-04
REV000734,CUST01128,PROD0345,3,Poor quality,2025-11-19
REV000735,CUST01714,PROD0438,2,Poor quality,2025-03-13
REV000736,CUST01249,PROD0311,2,Worth buying,2025-01-23
REV000737,CUST00710,PROD0341,5,Received damaged product,2025-02-27
REV000738,CUST00619,PROD0444,4,Received damaged product,2025-12-27
REV000739,CUST01130,PROD0079,4,Packaging could be better,2025-10-02
REV000740,CUST00413,PROD0130,2,Worth buying,2025-10-16
REV000741,CUST00934,PROD0186,1,Looks premium,2025-02-17
REV000742,CUST00987,PROD0147,2,Worth buying,2025-10-14
REV000743,CUST01559,PROD0400,1,Looks premium,2025-08-26
REV000744,CUST00129,PROD0193,2,Fast delivery,2025-11-16
REV000745,CUST01341,PROD0041,4,Poor quality,2025-04-08
REV000746,CUST01277,PROD0054,1,Average product,2025-09-07
REV000747,CUST01313,PROD0104,3,Value for money,2025-11-09
REV000748,CUST00494,PROD0069,4,Value for money,2025-11-23
REV000749,CUST01269,PROD0076,4,Highly recommended,2025-04-22
