Inventory_ID,Store_ID,Product_ID,Stock,Reorder_Level,Last_Updated
INV002144,STR043,PROD0044,22,35,2025-06-30
INV002145,STR043,PROD0045,244,31,2025-06-30
INV002146,STR043,PROD0046,54,59,2025-06-30
INV002147,STR043,PROD0047,378,28,2025-06-30
INV002148,STR043,PROD0048,372,37,2025-06-30
INV002149,STR043,PROD0049,276,61,2025-06-30
INV002150,STR043,PROD0050,171,63,2025-06-30
INV002151,STR044,PROD0001,28,68,2025-06-30
INV002152,STR044,PROD0002,79,67,2025-06-30
INV002153,STR044,PROD0003,26,88,2025-06-30
INV002154,STR044,PROD0004,444,30,2025-06-30
INV002155,STR044,PROD0005,435,87,2025-06-30
INV002156,STR044,PROD0006,187,56,2025-06-30
INV002157,STR044,PROD0007,408,71,2025-06-30
INV002158,STR044,PROD0008,199,63,2025-06-30
INV002159,STR044,PROD0009,267,56,2025-06-30
INV002160,STR044,PROD0010,248,62,2025-06-30
INV002161,STR044,PROD0011,471,69,2025-06-30
INV002162,STR044,PROD0012,63,45,2025-06-30
INV002163,STR044,PROD0013,319,63,2025-06-30
INV002164,STR044,PROD0014,367,25,2025-06-30
INV002165,STR044,PROD0015,493,68,2025-06-30
INV002166,STR044,PROD0016,249,51,2025-06-30
INV002167,STR044,PROD0017,286,72,2025-06-30
INV002168,STR044,PROD0018,137,80,2025-06-30
INV002169,STR044,PROD0019,475,88,2025-06-30
INV002170,STR044,PROD0020,206,38,2025-06-30
INV002171,STR044,PROD0021,71,89,2025-06-30
INV002172,STR044,PROD0022,372,54,2025-06-30
INV002173,STR044,PROD0023,225,33,2025-06-30
INV002174,STR044,PROD0024,327,49,2025-06-30
INV002175,STR044,PROD0025,259,63,2025-06-30
INV002176,STR044,PROD0026,54,83,2025-06-30
INV002177,STR044,PROD0027,24,90,2025-06-30
INV002178,STR044,PROD0028,247,94,2025-06-30
INV002179,STR044,PROD0029,28,93,2025-06-30
INV002180,STR044,PROD0030,72,31,2025-06-30
INV002181,STR044,PROD0031,399,47,2025-06-30
INV002182,STR044,PROD0032,173,31,2025-06-30
INV002183,STR044,PROD0033,64,58,2025-06-30
INV002184,STR044,PROD0034,365,35,2025-06-30
INV002185,STR044,PROD0035,281,52,2025-06-30
INV002186,STR044,PROD0036,285,97,2025-06-30
INV002187,STR044,PROD0037,481,23,2025-06-30
INV002188,STR044,PROD0038,272,28,2025-06-30
INV002189,STR044,PROD0039,63,98,2025-06-30
INV002190,STR044,PROD0040,148,48,2025-06-30
INV002191,STR044,PROD0041,202,90,2025-06-30
INV002192,STR044,PROD0042,95,35,2025-06-30
INV002193,STR044,PROD0043,309,67,2025-06-30
INV002194,STR044,PROD0044,448,51,2025-06-30
INV002195,STR044,PROD0045,258,86,2025-06-30
INV002196,STR044,PROD0046,185,86,2025-06-30
INV002197,STR044,PROD0047,465,88,2025-06-30
INV002198,STR044,PROD0048,169,44,2025-06-30
INV002199,STR044,PROD0049,53,28,2025-06-30
INV002200,STR044,PROD0050,70,65,2025-06-30
INV002201,STR045,PROD0001,171,73,2025-06-30
INV002202,STR045,PROD0002,399,77,2025-06-30
INV002203,STR045,PROD0003,50,21,2025-06-30
INV002204,STR045,PROD0004,109,36,2025-06-30
INV002205,STR045,PROD0005,380,83,2025-06-30
INV002206,STR045,PROD0006,135,91,2025-06-30
INV002207,STR045,PROD0007,205,90,2025-06-30
INV002208,STR045,PROD0008,411,52,2025-06-30
INV002209,STR045,PROD0009,175,83,2025-06-30
INV002210,STR045,PROD0010,458,27,2025-06-30
INV002211,STR045,PROD0011,158,51,2025-06-30
INV002212,STR045,PROD0012,178,90,2025-06-30
INV002213,STR045,PROD0013,210,41,2025-06-30
INV002214,STR045,PROD0014,280,56,2025-06-30
INV002215,STR045,PROD0015,425,27,2025-06-30
INV002216,STR045,PROD0016,367,53,2025-06-30
INV002217,STR045,PROD0017,449,53,2025-06-30
INV002218,STR045,PROD0018,480,65,2025-06-30
INV002219,STR045,PROD0019,230,80,2025-06-30
INV002220,STR045,PROD0020,224,75,2025-06-30
INV002221,STR045,PROD0021,333,94,2025-06-30
INV002222,STR045,PROD0022,3,65,2025-06-30
INV002223,STR045,PROD0023,305,62,2025-06-30
INV002224,STR045,PROD0024,139,44,2025-06-30
INV002225,STR045,PROD0025,295,49,2025-06-30
INV002226,STR045,PROD0026,326,48,2025-06-30
INV002227,STR045,PROD0027,230,91,2025-06-30
INV002228,STR045,PROD0028,189,77,2025-06-30
INV002229,STR045,PROD0029,386,57,2025-06-30
INV002230,STR045,PROD0030,454,100,2025-06-30
INV002231,STR045,PROD0031,270,64,2025-06-30
INV002232,STR045,PROD0032,42,23,2025-06-30
INV002233,STR045,PROD0033,222,40,2025-06-30
INV002234,STR045,PROD0034,439,31,2025-06-30
INV002235,STR045,PROD0035,221,64,2025-06-30
INV002236,STR045,PROD0036,316,68,2025-06-30
INV002237,STR045,PROD0037,11,33,2025-06-30
INV002238,STR045,PROD0038,323,73,2025-06-30
INV002239,STR045,PROD0039,428,89,2025-06-30
INV002240,STR045,PROD0040,316,65,2025-06-30
INV002241,STR045,PROD0041,267,80,2025-06-30
INV002242,STR045,PROD0042,354,77,2025-06-30
INV002243,STR045,PROD0043,400,27,2025-06-30
INV002244,STR045,PROD0044,210,46,2025-06-30
INV002245,STR045,PROD0045,57,34,2025-06-30
INV002246,STR045,PROD0046,325,88,2025-06-30
INV002247,STR045,PROD0047,330,54,2025-06-30
INV002248,STR045,PROD0048,481,26,2025-06-30
INV002249,STR045,PROD0049,13,39,2025-06-30
INV002250,STR045,PROD0050,295,33,2025-06-30
INV002251,STR046,PROD0001,22,33,2025-06-30
INV002252,STR046,PROD0002,330,69,2025-06-30
INV002253,STR046,PROD0003,422,100,2025-06-30
INV002254,STR046,PROD0004,277,65,2025-06-30
INV002255,STR046,PROD0005,348,27,2025-06-30
INV002256,STR046,PROD0006,403,77,2025-06-30
INV002257,STR046,PROD0007,110,46,2025-06-30
INV002258,STR046,PROD0008,6,86,2025-06-30
INV002259,STR046,PROD0009,83,35,2025-06-30
INV002260,STR046,PROD0010,408,34,2025-06-30
INV002261,STR046,PROD0011,463,67,2025-06-30
INV002262,STR046,PROD0012,243,96,2025-06-30
INV002263,STR046,PROD0013,373,100,2025-06-30
INV002264,STR046,PROD0014,148,34,2025-06-30
INV002265,STR046,PROD0015,482,98,2025-06-30
INV002266,STR046,PROD0016,461,55,2025-06-30
INV002267,STR046,PROD0017,19,26,2025-06-30
INV002268,STR046,PROD0018,263,20,2025-06-30
INV002269,STR046,PROD0019,20,50,2025-06-30
INV002270,STR046,PROD0020,95,41,2025-06-30
INV002271,STR046,PROD0021,146,68,2025-06-30
INV002272,STR046,PROD0022,184,92,2025-06-30
INV002273,STR046,PROD0023,40,26,2025-06-30
INV002274,STR046,PROD0024,162,72,2025-06-30
INV002275,STR046,PROD0025,276,49,2025-06-30
INV002276,STR046,PROD0026,490,90,2025-06-30
INV002277,STR046,PROD0027,223,31,2025-06-30
INV002278,STR046,PROD0028,415,51,2025-06-30
INV002279,STR046,PROD0029,232,38,2025-06-30
INV002280,STR046,PROD0030,105,83,2025-06-30
INV002281,STR046,PROD0031,113,83,2025-06-30
INV002282,STR046,PROD0032,183,73,2025-06-30
INV002283,STR046,PROD0033,280,97,2025-06-30
INV002284,STR046,PROD0034,376,48,2025-06-30
INV002285,STR046,PROD0035,297,29,2025-06-30
INV002286,STR046,PROD0036,395,48,2025-06-30
INV002287,STR046,PROD0037,45,91,2025-06-30
INV002288,STR046,PROD0038,477,54,2025-06-30
INV002289,STR046,PROD0039,46,26,2025-06-30
INV002290,STR046,PROD0040,323,65,2025-06-30
INV002291,STR046,PROD0041,156,45,2025-06-30
INV002292,STR046,PROD0042,88,39,2025-06-30
INV002293,STR046,PROD0043,94,28,2025-06-30
INV002294,STR046,PROD0044,450,53,2025-06-30
INV002295,STR046,PROD0045,434,56,2025-06-30
INV002296,STR046,PROD0046,48,84,2025-06-30
INV002297,STR046,PROD0047,212,22,2025-06-30
INV002298,STR046,PROD0048,41,27,2025-06-30
INV002299,STR046,PROD0049,60,96,2025-06-30
INV002300,STR046,PROD0050,28,62,2025-06-30
INV002301,STR047,PROD0001,491,71,2025-06-30
INV002302,STR047,PROD0002,462,37,2025-06-30
INV002303,STR047,PROD0003,201,24,2025-06-30
INV002304,STR047,PROD0004,339,57,2025-06-30
INV002305,STR047,PROD0005,249,92,2025-06-30
INV002306,STR047,PROD0006,63,48,2025-06-30
INV002307,STR047,PROD0007,121,26,2025-06-30
INV002308,STR047,PROD0008,84,61,2025-06-30
INV002309,STR047,PROD0009,105,92,2025-06-30
INV002310,STR047,PROD0010,54,91,2025-06-30
INV002311,STR047,PROD0011,115,50,2025-06-30
INV002312,STR047,PROD0012,433,31,2025-06-30
INV002313,STR047,PROD0013,404,60,2025-06-30
INV002314,STR047,PROD0014,317,53,2025-06-30
INV002315,STR047,PROD0015,393,97,2025-06-30
INV002316,STR047,PROD0016,369,81,2025-06-30
INV002317,STR047,PROD0017,215,63,2025-06-30
INV002318,STR047,PROD0018,330,58,2025-06-30
INV002319,STR047,PROD0019,227,54,2025-06-30
INV002320,STR047,PROD0020,317,95,2025-06-30
INV002321,STR047,PROD0021,300,61,2025-06-30
INV002322,STR047,PROD0022,409,58,2025-06-30
INV002323,STR047,PROD0023,263,61,2025-06-30
INV002324,STR047,PROD0024,438,55,2025-06-30
INV002325,STR047,PROD0025,358,65,2025-06-30
INV002326,STR047,PROD0026,213,54,2025-06-30
INV002327,STR047,PROD0027,284,25,2025-06-30
INV002328,STR047,PROD0028,402,96,2025-06-30
INV002329,STR047,PROD0029,134,46,2025-06-30
INV002330,STR047,PROD0030,209,57,2025-06-30
INV002331,STR047,PROD0031,291,63,2025-06-30
INV002332,STR047,PROD0032,386,29,2025-06-30
INV002333,STR047,PROD0033,446,46,2025-06-30
INV002334,STR047,PROD0034,211,69,2025-06-30
INV002335,STR047,PROD0035,232,79,2025-06-30
INV002336,STR047,PROD0036,25,71,2025-06-30
INV002337,STR047,PROD0037,304,88,2025-06-30
INV002338,STR047,PROD0038,124,74,2025-06-30
INV002339,STR047,PROD0039,458,60,2025-06-30
INV002340,STR047,PROD0040,13,87,2025-06-30
INV002341,STR047,PROD0041,161,60,2025-06-30
INV002342,STR047,PROD0042,46,77,2025-06-30
INV002343,STR047,PROD0043,150,44,2025-06-30
INV002344,STR047,PROD0044,410,56,2025-06-30
INV002345,STR047,PROD0045,425,66,2025-06-30
INV002346,STR047,PROD0046,453,79,2025-06-30
INV002347,STR047,PROD0047,37,93,2025-06-30
INV002348,STR047,PROD0048,422,93,2025-06-30
INV002349,STR047,PROD0049,137,37,2025-06-30
INV002350,STR047,PROD0050,88,45,2025-06-30
INV002351,STR048,PROD0001,479,56,2025-06-30
INV002352,STR048,PROD0002,107,81,2025-06-30
INV002353,STR048,PROD0003,68,26,2025-06-30
INV002354,STR048,PROD0004,105,92,2025-06-30
INV002355,STR048,PROD0005,333,33,2025-06-30
INV002356,STR048,PROD0006,159,50,2025-06-30
INV002357,STR048,PROD0007,439,100,2025-06-30
INV002358,STR048,PROD0008,288,31,2025-06-30
INV002359,STR048,PROD0009,429,25,2025-06-30
INV002360,STR048,PROD0010,225,39,2025-06-30
INV002361,STR048,PROD0011,396,74,2025-06-30
INV002362,STR048,PROD0012,404,29,2025-06-30
INV002363,STR048,PROD0013,331,68,2025-06-30
INV002364,STR048,PROD0014,492,75,2025-06-30
INV002365,STR048,PROD0015,94,71,2025-06-30
INV002366,STR048,PROD0016,289,85,2025-06-30
INV002367,STR048,PROD0017,495,45,2025-06-30
INV002368,STR048,PROD0018,327,84,2025-06-30
INV002369,STR048,PROD0019,249,22,2025-06-30
INV002370,STR048,PROD0020,134,51,2025-06-30
INV002371,STR048,PROD0021,342,59,2025-06-30
INV002372,STR048,PROD0022,422,63,2025-06-30
INV002373,STR048,PROD0023,252,41,2025-06-30
INV002374,STR048,PROD0024,182,27,2025-06-30
INV002375,STR048,PROD0025,47,64,2025-06-30
INV002376,STR048,PROD0026,241,60,2025-06-30
INV002377,STR048,PROD0027,159,51,2025-06-30
INV002378,STR048,PROD0028,207,93,2025-06-30
INV002379,STR048,PROD0029,460,65,2025-06-30
INV002380,STR048,PROD0030,322,61,2025-06-30
INV002381,STR048,PROD0031,495,35,2025-06-30
INV002382,STR048,PROD0032,290,56,2025-06-30
INV002383,STR048,PROD0033,107,43,2025-06-30
INV002384,STR048,PROD0034,140,44,2025-06-30
INV002385,STR048,PROD0035,98,83,2025-06-30
INV002386,STR048,PROD0036,195,60,2025-06-30
INV002387,STR048,PROD0037,499,40,2025-06-30
INV002388,STR048,PROD0038,246,72,2025-06-30
INV002389,STR048,PROD0039,132,78,2025-06-30
INV002390,STR048,PROD0040,197,34,2025-06-30
INV002391,STR048,PROD0041,147,69,2025-06-30
INV002392,STR048,PROD0042,65,54,2025-06-30
INV002393,STR048,PROD0043,254,86,2025-06-30
INV002394,STR048,PROD0044,165,23,2025-06-30
INV002395,STR048,PROD0045,400,74,2025-06-30
INV002396,STR048,PROD0046,156,97,2025-06-30
INV002397,STR048,PROD0047,76,38,2025-06-30
INV002398,STR048,PROD0048,428,51,2025-06-30
INV002399,STR048,PROD0049,234,50,2025-06-30
INV002400,STR048,PROD0050,231,77,2025-06-30
INV002401,STR049,PROD0001,209,36,2025-06-30
INV002402,STR049,PROD0002,379,27,2025-06-30
INV002403,STR049,PROD0003,164,99,2025-06-30
INV002404,STR049,PROD0004,383,32,2025-06-30
INV002405,STR049,PROD0005,372,57,2025-06-30
INV002406,STR049,PROD0006,200,54,2025-06-30
INV002407,STR049,PROD0007,333,75,2025-06-30
INV002408,STR049,PROD0008,447,49,2025-06-30
INV002409,STR049,PROD0009,303,41,2025-06-30
INV002410,STR049,PROD0010,305,86,2025-06-30
INV002411,STR049,PROD0011,34,30,2025-06-30
INV002412,STR049,PROD0012,175,70,2025-06-30
INV002413,STR049,PROD0013,31,93,2025-06-30
INV002414,STR049,PROD0014,25,87,2025-06-30
INV002415,STR049,PROD0015,7,30,2025-06-30
INV002416,STR049,PROD0016,500,31,2025-06-30
INV002417,STR049,PROD0017,120,37,2025-06-30
INV002418,STR049,PROD0018,458,21,2025-06-30
INV002419,STR049,PROD0019,24,61,2025-06-30
INV002420,STR049,PROD0020,12,67,2025-06-30
INV002421,STR049,PROD0021,101,28,2025-06-30
INV002422,STR049,PROD0022,494,37,2025-06-30
INV002423,STR049,PROD0023,112,83,2025-06-30
INV002424,STR049,PROD0024,203,34,2025-06-30
INV002425,STR049,PROD0025,192,94,2025-06-30
INV002426,STR049,PROD0026,442,81,2025-06-30
INV002427,STR049,PROD0027,301,89,2025-06-30
INV002428,STR049,PROD0028,68,99,2025-06-30
INV002429,STR049,PROD0029,32,69,2025-06-30
INV002430,STR049,PROD0030,348,36,2025-06-30
INV002431,STR049,PROD0031,227,83,2025-06-30
INV002432,STR049,PROD0032,484,34,2025-06-30
INV002433,STR049,PROD0033,91,51,2025-06-30
INV002434,STR049,PROD0034,420,39,2025-06-30
INV002435,STR049,PROD0035,492,62,2025-06-30
INV002436,STR049,PROD0036,351,74,2025-06-30
INV002437,STR049,PROD0037,214,61,2025-06-30
INV002438,STR049,PROD0038,405,39,2025-06-30
INV002439,STR049,PROD0039,166,53,2025-06-30
INV002440,STR049,PROD0040,362,57,2025-06-30
INV002441,STR049,PROD0041,89,36,2025-06-30
INV002442,STR049,PROD0042,408,90,2025-06-30
INV002443,STR049,PROD0043,191,33,2025-06-30
INV002444,STR049,PROD0044,446,89,2025-06-30
INV002445,STR049,PROD0045,122,72,2025-06-30
INV002446,STR049,PROD0046,213,84,2025-06-30
INV002447,STR049,PROD0047,493,40,2025-06-30
INV002448,STR049,PROD0048,11,21,2025-06-30
INV002449,STR049,PROD0049,234,74,2025-06-30
INV002450,STR049,PROD0050,278,37,2025-06-30
INV002451,STR050,PROD0001,428,67,2025-06-30
INV002452,STR050,PROD0002,248,64,2025-06-30
INV002453,STR050,PROD0003,137,82,2025-06-30
INV002454,STR050,PROD0004,245,88,2025-06-30
INV002455,STR050,PROD0005,383,90,2025-06-30
INV002456,STR050,PROD0006,256,43,2025-06-30
INV002457,STR050,PROD0007,232,51,2025-06-30
INV002458,STR050,PROD0008,368,92,2025-06-30
INV002459,STR050,PROD0009,18,89,2025-06-30
INV002460,STR050,PROD0010,137,45,2025-06-30
INV002461,STR050,PROD0011,480,85,2025-06-30
INV002462,STR050,PROD0012,45,22,2025-06-30
INV002463,STR050,PROD0013,447,79,2025-06-30
INV002464,STR050,PROD0014,377,22,2025-06-30
INV002465,STR050,PROD0015,248,72,2025-06-30
INV002466,STR050,PROD0016,194,42,2025-06-30
INV002467,STR050,PROD0017,51,56,2025-06-30
INV002468,STR050,PROD0018,208,60,2025-06-30
INV002469,STR050,PROD0019,181,57,2025-06-30
INV002470,STR050,PROD0020,366,79,2025-06-30
INV002471,STR050,PROD0021,424,78,2025-06-30
INV002472,STR050,PROD0022,55,86,2025-06-30
INV002473,STR050,PROD0023,298,87,2025-06-30
INV002474,STR050,PROD0024,430,70,2025-06-30
INV002475,STR050,PROD0025,219,77,2025-06-30
INV002476,STR050,PROD0026,205,70,2025-06-30
INV002477,STR050,PROD0027,392,72,2025-06-30
INV002478,STR050,PROD0028,175,91,2025-06-30
INV002479,STR050,PROD0029,11,98,2025-06-30
INV002480,STR050,PROD0030,433,88,2025-06-30
INV002481,STR050,PROD0031,185,39,2025-06-30
INV002482,STR050,PROD0032,402,84,2025-06-30
INV002483,STR050,PROD0033,422,98,2025-06-30
INV002484,STR050,PROD0034,469,65,2025-06-30
INV002485,STR050,PROD0035,273,55,2025-06-30
INV002486,STR050,PROD0036,224,88,2025-06-30
INV002487,STR050,PROD0037,266,76,2025-06-30
INV002488,STR050,PROD0038,51,76,2025-06-30
INV002489,STR050,PROD0039,374,58,2025-06-30
INV002490,STR050,PROD0040,134,58,2025-06-30
INV002491,STR050,PROD0041,279,20,2025-06-30
INV002492,STR050,PROD0042,98,37,2025-06-30
INV002493,STR050,PROD0043,375,91,2025-06-30
INV002494,STR050,PROD0044,264,55,2025-06-30
INV002495,STR050,PROD0045,280,79,2025-06-30
INV002496,STR050,PROD0046,165,49,2025-06-30
INV002497,STR050,PROD0047,122,53,2025-06-30
INV002498,STR050,PROD0048,351,21,2025-06-30
INV002499,STR050,PROD0049,2,24,2025-06-30
INV002500,STR050,PROD0050,489,62,2025-06-30
